2016-11-13 10:09:08,017 [Worker-20] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.EarLifecycleMapping lifecycle mapping for MavenProject: edu.stevens.cs548:ClinicApp:1.0.0 @ D:\J2EE\workspace\CS548\Assignment9\ClinicApp\pom.xml.
2016-11-14 04:42:21,925 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Up-to-date check for source resources [[file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/src/main/resources/DateAdapter.xsd, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/src/main/resources/PatientDTO.xsd, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/src/main/resources/PatientDTO.xjb, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/pom.xml]] and taret resources [[file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/target/generated-sources/META-INF/sun-jaxb.episode, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/target/generated-sources/edu/stevens/cs548/clinic/service/dto/Adapter1.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/target/generated-sources/edu/stevens/cs548/clinic/service/dto/DrugTreatmentType.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/target/generated-sources/edu/stevens/cs548/clinic/service/dto/ObjectFactory.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/target/generated-sources/edu/stevens/cs548/clinic/service/dto/PatientDto.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/target/generated-sources/edu/stevens/cs548/clinic/service/dto/ProviderDto.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/target/generated-sources/edu/stevens/cs548/clinic/service/dto/RadiologyType.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/target/generated-sources/edu/stevens/cs548/clinic/service/dto/SurgeryType.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/target/generated-sources/edu/stevens/cs548/clinic/service/dto/TreatmentDto.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/target/generated-sources/edu/stevens/cs548/clinic/service/dto/TreatmentType.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/target/generated-sources/edu/stevens/cs548/clinic/service/dto/package-info.java]].
2016-11-14 04:42:21,930 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Latest timestamp of the source resources is [2015-10-18 16:24:24.000], ealiest timestamp of the target resources is [2015-10-18 16:24:26.000].
2016-11-14 04:42:21,930 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Sources are up-to-date, XJC will be skipped.
2016-11-14 04:42:21,932 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 04:42:21,933 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2016-11-14 04:42:21,953 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-11-14 04:42:21,956 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 04:42:21,956 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicDTOs\src\test\resources
2016-11-14 04:42:22,328 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Up-to-date check for source resources [[file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/src/main/resources/ClinicData.xsd, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/src/main/resources/DateAdapter.xsd, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/src/main/resources/LinkType.xsd, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/pom.xml]] and taret resources [[file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/META-INF/sun-jaxb.episode, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/edu/stevens/cs548/clinic/service/web/rest/data/Adapter1.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/edu/stevens/cs548/clinic/service/web/rest/data/DrugTreatmentType.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/edu/stevens/cs548/clinic/service/web/rest/data/ObjectFactory.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/edu/stevens/cs548/clinic/service/web/rest/data/PatientType.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/edu/stevens/cs548/clinic/service/web/rest/data/ProviderType.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/edu/stevens/cs548/clinic/service/web/rest/data/RadiologyType.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/edu/stevens/cs548/clinic/service/web/rest/data/SurgeryType.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/edu/stevens/cs548/clinic/service/web/rest/data/TreatmentType.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/edu/stevens/cs548/clinic/service/web/rest/data/dap/LinkType.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/edu/stevens/cs548/clinic/service/web/rest/data/dap/ObjectFactory.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/edu/stevens/cs548/clinic/service/web/rest/data/dap/package-info.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/edu/stevens/cs548/clinic/service/web/rest/data/package-info.java]].
2016-11-14 04:42:22,331 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Latest timestamp of the source resources is [2016-10-24 15:14:06.160], ealiest timestamp of the target resources is [2016-10-24 15:14:07.080].
2016-11-14 04:42:22,332 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Sources are up-to-date, XJC will be skipped.
2016-11-14 04:42:22,333 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 04:42:22,334 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2016-11-14 04:42:22,340 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-11-14 04:42:22,341 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 04:42:22,341 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicRepresentations\src\test\resources
2016-11-14 04:42:47,302 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 04:42:47,303 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-11-14 04:42:47,305 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 04:42:47,305 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicResearchServiceClient\src\test\resources
2016-11-14 04:42:47,477 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 04:42:47,477 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2016-11-14 04:42:47,484 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 04:42:47,485 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicResearchService\src\test\resources
2016-11-14 04:42:47,584 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 04:42:47,585 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-11-14 04:42:47,588 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 04:42:47,588 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicResearchWebApp\src\test\resources
2016-11-14 04:42:47,793 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 04:42:47,794 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-11-14 04:42:47,797 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 04:42:47,797 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicServiceClient\src\test\resources
2016-11-14 04:42:48,163 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 04:42:48,164 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2016-11-14 04:42:48,182 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 04:42:48,182 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicInit\src\test\resources
2016-11-14 04:42:48,645 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 04:42:48,645 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2016-11-14 04:42:48,666 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 04:42:48,667 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicService\src\test\resources
2016-11-14 04:42:49,094 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 04:42:49,094 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicSoapWebService\src\main\resources
2016-11-14 04:42:49,096 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 04:42:49,096 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicSoapWebService\src\test\resources
2016-11-14 04:42:49,144 [Worker-1] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for edu.stevens.cs548:ClinicRestWebService:war:1.0.0 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2016-11-14 04:42:49,168 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 04:42:49,168 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicApp\src\main\resources
2016-11-14 05:03:59,224 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:03:59,226 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-14 05:03:59,227 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:03:59,228 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicDomain\src\test\resources
2016-11-14 05:03:59,285 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:03:59,285 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-14 05:03:59,287 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:03:59,287 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicBillingServiceClient\src\test\resources
2016-11-14 05:03:59,340 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:03:59,340 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-14 05:03:59,342 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:03:59,343 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicBillingService\src\test\resources
2016-11-14 05:03:59,402 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:03:59,402 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-14 05:03:59,404 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:03:59,404 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicBillingWebApp\src\test\resources
2016-11-14 05:03:59,539 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.sun.xml.bind:jaxb-impl:jar:2.2.11 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2016-11-14 05:03:59,545 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.sun.xml.bind:jaxb-xjc:jar:2.2.11 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2016-11-14 05:03:59,551 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.sun.xml.bind:jaxb-core:jar:2.2.11 is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
2016-11-14 05:03:59,710 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Up-to-date check for source resources [[file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/src/main/resources/DateAdapter.xsd, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/src/main/resources/PatientDTO.xsd, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/src/main/resources/PatientDTO.xjb, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/pom.xml]] and taret resources [[file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/target/generated-sources/edu/stevens/cs548/clinic/service/dto/Adapter1.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/target/generated-sources/edu/stevens/cs548/clinic/service/dto/DrugTreatmentType.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/target/generated-sources/edu/stevens/cs548/clinic/service/dto/ObjectFactory.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/target/generated-sources/edu/stevens/cs548/clinic/service/dto/package-info.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/target/generated-sources/edu/stevens/cs548/clinic/service/dto/PatientDto.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/target/generated-sources/edu/stevens/cs548/clinic/service/dto/ProviderDto.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/target/generated-sources/edu/stevens/cs548/clinic/service/dto/RadiologyType.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/target/generated-sources/edu/stevens/cs548/clinic/service/dto/SurgeryType.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/target/generated-sources/edu/stevens/cs548/clinic/service/dto/TreatmentDto.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/target/generated-sources/edu/stevens/cs548/clinic/service/dto/TreatmentType.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicDTOs/target/generated-sources/META-INF/sun-jaxb.episode]].
2016-11-14 05:03:59,711 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - According to the build context, all of the [dependURIs] are up-to-date.
2016-11-14 05:03:59,711 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Sources are up-to-date, XJC will be skipped.
2016-11-14 05:03:59,712 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:03:59,712 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-14 05:03:59,713 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-14 05:03:59,714 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:03:59,715 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicDTOs\src\test\resources
2016-11-14 05:04:00,039 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Up-to-date check for source resources [[file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/src/main/resources/ClinicData.xsd, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/src/main/resources/DateAdapter.xsd, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/src/main/resources/LinkType.xsd, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/pom.xml]] and taret resources [[file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/edu/stevens/cs548/clinic/service/web/rest/data/Adapter1.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/edu/stevens/cs548/clinic/service/web/rest/data/dap/LinkType.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/edu/stevens/cs548/clinic/service/web/rest/data/dap/ObjectFactory.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/edu/stevens/cs548/clinic/service/web/rest/data/dap/package-info.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/edu/stevens/cs548/clinic/service/web/rest/data/DrugTreatmentType.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/edu/stevens/cs548/clinic/service/web/rest/data/ObjectFactory.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/edu/stevens/cs548/clinic/service/web/rest/data/package-info.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/edu/stevens/cs548/clinic/service/web/rest/data/PatientType.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/edu/stevens/cs548/clinic/service/web/rest/data/ProviderType.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/edu/stevens/cs548/clinic/service/web/rest/data/RadiologyType.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/edu/stevens/cs548/clinic/service/web/rest/data/SurgeryType.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/edu/stevens/cs548/clinic/service/web/rest/data/TreatmentType.java, file:/D:/J2EE/workspace/CS548/Assignment9/ClinicRepresentations/target/generated-sources/META-INF/sun-jaxb.episode]].
2016-11-14 05:04:00,039 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - According to the build context, all of the [dependURIs] are up-to-date.
2016-11-14 05:04:00,039 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Sources are up-to-date, XJC will be skipped.
2016-11-14 05:04:00,040 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:04:00,041 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-14 05:04:00,041 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-14 05:04:00,042 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:04:00,042 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicRepresentations\src\test\resources
2016-11-14 05:04:00,103 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:04:00,103 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-14 05:04:00,104 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:04:00,105 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicResearchServiceClient\src\test\resources
2016-11-14 05:04:00,170 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:04:00,171 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-14 05:04:00,172 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:04:00,172 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicResearchService\src\test\resources
2016-11-14 05:04:00,229 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:04:00,229 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-14 05:04:00,230 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:04:00,231 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicResearchWebApp\src\test\resources
2016-11-14 05:04:00,296 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:04:00,296 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-14 05:04:00,297 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:04:00,297 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicServiceClient\src\test\resources
2016-11-14 05:04:00,348 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:04:00,348 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-14 05:04:00,349 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:04:00,349 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicInit\src\test\resources
2016-11-14 05:04:00,534 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:04:00,534 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-14 05:04:00,535 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:04:00,536 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicService\src\test\resources
2016-11-14 05:04:00,600 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:04:00,600 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicSoapWebService\src\main\resources
2016-11-14 05:04:00,601 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 05:04:00,601 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicSoapWebService\src\test\resources
2016-11-14 06:03:55,173 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 06:03:55,174 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-11-14 06:03:55,178 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 06:03:55,178 [Worker-44] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicDomain\src\test\resources
2016-11-14 06:06:43,952 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 06:06:43,955 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-11-14 06:06:43,957 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 06:06:43,957 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicDomain\src\test\resources
2016-11-14 06:07:26,703 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 06:07:26,704 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-11-14 06:07:26,705 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 06:07:26,705 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\J2EE\workspace\CS548\Assignment9\ClinicDomain\src\test\resources
2016-11-14 06:07:33,271 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-14 06:07:33,273 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2016-11-14 06:07:33,274 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
